                 Step     Time          Energy          fmax
LBFGSLineSearch:   13 20:57:00    -1012.757844        0.123747
LBFGSLineSearch:   14 20:57:01    -1012.768086        0.119200
LBFGSLineSearch:   15 20:57:02    -1012.778210        0.150976
LBFGSLineSearch:   16 20:57:03    -1012.797578        0.108929
LBFGSLineSearch:   17 20:57:04    -1012.819053        0.106728
LBFGSLineSearch:   18 20:57:05    -1012.841454        0.099794
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:57:06    -1010.715988        0.818208
LBFGSLineSearch:    1 20:57:07    -1011.534454        0.333566
LBFGSLineSearch:    2 20:57:07    -1011.696686        0.356420
LBFGSLineSearch:    3 20:57:08    -1011.857815        0.404481
LBFGSLineSearch:    4 20:57:09    -1012.106690        0.281248
LBFGSLineSearch:    5 20:57:11    -1012.329128        0.187628
LBFGSLineSearch:    6 20:57:12    -1012.361980        0.153982
LBFGSLineSearch:    7 20:57:13    -1012.432308        0.185240
LBFGSLineSearch:    8 20:57:14    -1012.486589        0.125340
LBFGSLineSearch:    9 20:57:15    -1012.499522        0.154111
LBFGSLineSearch:   10 20:57:16    -1012.534429        0.129851
LBFGSLineSearch:   11 20:57:17    -1012.569374        0.133117
LBFGSLineSearch:   12 20:57:19    -1012.581105        0.123542
LBFGSLineSearch:   13 20:57:20    -1012.607085        0.120311
LBFGSLineSearch:   14 20:57:20    -1012.615888        0.117939
LBFGSLineSearch:   15 20:57:21    -1012.628150        0.133041
LBFGSLineSearch:   16 20:57:22    -1012.665797        0.108878
LBFGSLineSearch:   17 20:57:23    -1012.683815        0.103537
LBFGSLineSearch:   18 20:57:24    -1012.706290        0.122902
LBFGSLineSearch:   19 20:57:25    -1012.718924        0.093535
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:57:26    -1010.865897        0.813213
LBFGSLineSearch:    1 20:57:27    -1011.665990        0.295727
LBFGSLineSearch:    2 20:57:27    -1011.845881        0.309428
LBFGSLineSearch:    3 20:57:28    -1011.991038        0.360966
LBFGSLineSearch:    4 20:57:29    -1012.216161        0.240317
LBFGSLineSearch:    5 20:57:31    -1012.418827        0.177506
LBFGSLineSearch:    6 20:57:32    -1012.444541        0.152176
LBFGSLineSearch:    7 20:57:33    -1012.509574        0.148135
LBFGSLineSearch:    8 20:57:34    -1012.543279        0.116285
LBFGSLineSearch:    9 20:57:35    -1012.559979        0.112221
LBFGSLineSearch:   10 20:57:36    -1012.573136        0.152500
LBFGSLineSearch:   11 20:57:37    -1012.600823        0.117562
LBFGSLineSearch:   12 20:57:38    -1012.635160        0.131715
LBFGSLineSearch:   13 20:57:39    -1012.645037        0.106526
LBFGSLineSearch:   14 20:57:40    -1012.662933        0.104274
LBFGSLineSearch:   15 20:57:41    -1012.684557        0.115479
LBFGSLineSearch:   16 20:57:42    -1012.701747        0.122311
LBFGSLineSearch:   17 20:57:44    -1012.732863        0.127303
LBFGSLineSearch:   18 20:57:45    -1012.741385        0.088625
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:57:45    -1010.863533        0.831499
LBFGSLineSearch:    1 20:57:46    -1011.632023        0.301141
LBFGSLineSearch:    2 20:57:47    -1011.815149        0.325681
LBFGSLineSearch:    3 20:57:48    -1011.963782        0.357705
LBFGSLineSearch:    4 20:57:49    -1012.202137        0.286610
LBFGSLineSearch:    5 20:57:50    -1012.401041        0.183367
LBFGSLineSearch:    6 20:57:51    -1012.428178        0.156994
LBFGSLineSearch:    7 20:57:52    -1012.491803        0.165592
LBFGSLineSearch:    8 20:57:54    -1012.540410        0.119602
LBFGSLineSearch:    9 20:57:55    -1012.551122        0.118490
LBFGSLineSearch:   10 20:57:56    -1012.583165        0.123306
LBFGSLineSearch:   11 20:57:57    -1012.591730        0.150070
LBFGSLineSearch:   12 20:57:58    -1012.621543        0.121698
LBFGSLineSearch:   13 20:57:58    -1012.631183        0.142734
LBFGSLineSearch:   14 20:57:59    -1012.642845        0.161827
LBFGSLineSearch:   15 20:58:00    -1012.661886        0.127000
LBFGSLineSearch:   16 20:58:02    -1012.699525        0.112458
LBFGSLineSearch:   17 20:58:03    -1012.713538        0.189377
LBFGSLineSearch:   18 20:58:04    -1012.737428        0.139324
LBFGSLineSearch:   19 20:58:05    -1012.767488        0.128888
LBFGSLineSearch:   20 20:58:06    -1012.777169        0.094640
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:58:07    -1010.252756        0.915448
LBFGSLineSearch:    1 20:58:08    -1011.077944        0.327912
LBFGSLineSearch:    2 20:58:08    -1011.248906        0.391867
LBFGSLineSearch:    3 20:58:09    -1011.405091        0.408020
LBFGSLineSearch:    4 20:58:10    -1011.662455        0.251126
LBFGSLineSearch:    5 20:58:12    -1011.867013        0.176548
LBFGSLineSearch:    6 20:58:13    -1011.906737        0.145774
LBFGSLineSearch:    7 20:58:14    -1011.952603        0.229634
LBFGSLineSearch:    8 20:58:15    -1011.980724        0.123996
LBFGSLineSearch:    9 20:58:16    -1012.015421        0.132659
LBFGSLineSearch:   10 20:58:17    -1012.053542        0.128066
LBFGSLineSearch:   11 20:58:18    -1012.062792        0.130847
LBFGSLineSearch:   12 20:58:20    -1012.101329        0.128099
LBFGSLineSearch:   13 20:58:21    -1012.119729        0.123942
LBFGSLineSearch:   14 20:58:22    -1012.137755        0.116868
LBFGSLineSearch:   15 20:58:23    -1012.149560        0.111991
LBFGSLineSearch:   16 20:58:24    -1012.185289        0.126213
LBFGSLineSearch:   17 20:58:25    -1012.201105        0.177263
LBFGSLineSearch:   18 20:58:26    -1012.226066        0.144197
LBFGSLineSearch:   19 20:58:27    -1012.255462        0.131355
LBFGSLineSearch:   20 20:58:28    -1012.265588        0.120586
LBFGSLineSearch:   21 20:58:29    -1012.307969        0.094852
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:58:30    -1010.523337        0.875804
LBFGSLineSearch:    1 20:58:31    -1011.346063        0.324229
LBFGSLineSearch:    2 20:58:32    -1011.526850        0.396046
LBFGSLineSearch:    3 20:58:33    -1011.679244        0.478486
LBFGSLineSearch:    4 20:58:34    -1011.911972        0.304896
LBFGSLineSearch:    5 20:58:35    -1012.110881        0.179306
LBFGSLineSearch:    6 20:58:36    -1012.141254        0.194791
LBFGSLineSearch:    7 20:58:37    -1012.206286        0.176929
LBFGSLineSearch:    8 20:58:38    -1012.255863        0.122554
LBFGSLineSearch:    9 20:58:39    -1012.266256        0.122578
LBFGSLineSearch:   10 20:58:40    -1012.297515        0.127187
LBFGSLineSearch:   11 20:58:41    -1012.306158        0.129985
LBFGSLineSearch:   12 20:58:42    -1012.336037        0.124887
LBFGSLineSearch:   13 20:58:43    -1012.344662        0.122340
LBFGSLineSearch:   14 20:58:44    -1012.357432        0.154939
LBFGSLineSearch:   15 20:58:45    -1012.379372        0.111368
LBFGSLineSearch:   16 20:58:46    -1012.423684        0.101421
LBFGSLineSearch:   17 20:58:47    -1012.443005        0.101720
LBFGSLineSearch:   18 20:58:48    -1012.462140        0.093878
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:58:49    -1010.623584        0.841926
LBFGSLineSearch:    1 20:58:50    -1011.430520        0.318180
LBFGSLineSearch:    2 20:58:50    -1011.616051        0.400649
LBFGSLineSearch:    3 20:58:51    -1011.782069        0.449298
LBFGSLineSearch:    4 20:58:52    -1012.042013        0.357661
LBFGSLineSearch:    5 20:58:54    -1012.249676        0.247909
LBFGSLineSearch:    6 20:58:55    -1012.284857        0.194398
LBFGSLineSearch:    7 20:58:56    -1012.357993        0.262584
LBFGSLineSearch:    8 20:58:57    -1012.416309        0.139372
LBFGSLineSearch:    9 20:58:58    -1012.435462        0.202889
LBFGSLineSearch:   10 20:58:59    -1012.464683        0.157646
LBFGSLineSearch:   11 20:59:00    -1012.482249        0.129668
LBFGSLineSearch:   12 20:59:01    -1012.510132        0.157854
LBFGSLineSearch:   13 20:59:02    -1012.522414        0.124035
LBFGSLineSearch:   14 20:59:03    -1012.549372        0.115864
LBFGSLineSearch:   15 20:59:05    -1012.586650        0.185225
LBFGSLineSearch:   16 20:59:06    -1012.597209        0.109493
LBFGSLineSearch:   17 20:59:07    -1012.623707        0.101042
LBFGSLineSearch:   18 20:59:07    -1012.632862        0.125081
LBFGSLineSearch:   19 20:59:08    -1012.646536        0.159572
LBFGSLineSearch:   20 20:59:09    -1012.680409        0.135114
LBFGSLineSearch:   21 20:59:11    -1012.729129        0.165454
LBFGSLineSearch:   22 20:59:12    -1012.740492        0.148723
LBFGSLineSearch:   23 20:59:13    -1012.758775        0.129308
LBFGSLineSearch:   24 20:59:14    -1012.779873        0.156421
LBFGSLineSearch:   25 20:59:15    -1012.785914        0.109417
LBFGSLineSearch:   26 20:59:16    -1012.792628        0.211551
LBFGSLineSearch:   27 20:59:17    -1012.808227        0.082835
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:59:17    -1010.427179        0.981060
LBFGSLineSearch:    1 20:59:18    -1011.282864        0.353643
LBFGSLineSearch:    2 20:59:19    -1011.471729        0.388759
LBFGSLineSearch:    3 20:59:20    -1011.639912        0.440094
LBFGSLineSearch:    4 20:59:21    -1011.911772        0.305756
LBFGSLineSearch:    5 20:59:22    -1012.130262        0.245757
LBFGSLineSearch:    6 20:59:23    -1012.171531        0.254008
LBFGSLineSearch:    7 20:59:24    -1012.237914        0.207049
LBFGSLineSearch:    8 20:59:25    -1012.281954        0.125872
LBFGSLineSearch:    9 20:59:26    -1012.302886        0.120377
LBFGSLineSearch:   10 20:59:27    -1012.319449        0.144368
LBFGSLineSearch:   11 20:59:28    -1012.350524        0.133268
LBFGSLineSearch:   12 20:59:29    -1012.387574        0.159638
LBFGSLineSearch:   13 20:59:30    -1012.403882        0.114002
LBFGSLineSearch:   14 20:59:31    -1012.422376        0.113036
LBFGSLineSearch:   15 20:59:32    -1012.434770        0.112222
LBFGSLineSearch:   16 20:59:33    -1012.464522        0.141642
LBFGSLineSearch:   17 20:59:34    -1012.475092        0.097659
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:59:35    -1010.712986        0.800589
LBFGSLineSearch:    1 20:59:36    -1011.511458        0.320440
LBFGSLineSearch:    2 20:59:37    -1011.682839        0.399608
LBFGSLineSearch:    3 20:59:38    -1011.851777        0.488132
LBFGSLineSearch:    4 20:59:39    -1012.126188        0.274680
LBFGSLineSearch:    5 20:59:40    -1012.358314        0.181301
LBFGSLineSearch:    6 20:59:41    -1012.398128        0.189404
LBFGSLineSearch:    7 20:59:42    -1012.469403        0.165870
LBFGSLineSearch:    8 20:59:43    -1012.522543        0.148357
LBFGSLineSearch:    9 20:59:44    -1012.536046        0.129178
LBFGSLineSearch:   10 20:59:45    -1012.572342        0.132793
LBFGSLineSearch:   11 20:59:46    -1012.586435        0.136260
LBFGSLineSearch:   12 20:59:47    -1012.602462        0.147031
LBFGSLineSearch:   13 20:59:48    -1012.638217        0.152778
LBFGSLineSearch:   14 20:59:49    -1012.668699        0.124563
LBFGSLineSearch:   15 20:59:50    -1012.686030        0.118467
LBFGSLineSearch:   16 20:59:51    -1012.714233        0.163619
LBFGSLineSearch:   17 20:59:52    -1012.727829        0.116169
LBFGSLineSearch:   18 20:59:53    -1012.755938        0.108355
LBFGSLineSearch:   19 20:59:54    -1012.768312        0.128988
LBFGSLineSearch:   20 20:59:55    -1012.781612        0.137819
LBFGSLineSearch:   21 20:59:56    -1012.811829        0.187574
LBFGSLineSearch:   22 20:59:58    -1012.857873        0.144887
LBFGSLineSearch:   23 20:59:59    -1012.868348        0.087936
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 20:59:59    -1010.970353        0.759849
LBFGSLineSearch:    1 21:00:00    -1011.733276        0.296483
LBFGSLineSearch:    2 21:00:01    -1011.907995        0.352734
LBFGSLineSearch:    3 21:00:02    -1012.057082        0.423289
LBFGSLineSearch:    4 21:00:03    -1012.282161        0.331117
LBFGSLineSearch:    5 21:00:04    -1012.482819        0.242938
LBFGSLineSearch:    6 21:00:05    -1012.512884        0.151513
LBFGSLineSearch:    7 21:00:06    -1012.582075        0.199887
LBFGSLineSearch:    8 21:00:07    -1012.633616        0.122428
LBFGSLineSearch:    9 21:00:08    -1012.643821        0.185490
LBFGSLineSearch:   10 21:00:10    -1012.675176        0.126004
LBFGSLineSearch:   11 21:00:11    -1012.683358        0.180820
LBFGSLineSearch:   12 21:00:12    -1012.717816        0.151742
LBFGSLineSearch:   13 21:00:13    -1012.737635        0.122976
LBFGSLineSearch:   14 21:00:14    -1012.750545        0.113921
LBFGSLineSearch:   15 21:00:15    -1012.759400        0.203899
LBFGSLineSearch:   16 21:00:16    -1012.792121        0.103478
LBFGSLineSearch:   17 21:00:16    -1012.803508        0.132652
LBFGSLineSearch:   18 21:00:17    -1012.815414        0.186853
LBFGSLineSearch:   19 21:00:18    -1012.840482        0.170232
LBFGSLineSearch:   20 21:00:20    -1012.872929        0.153794
LBFGSLineSearch:   21 21:00:21    -1012.885516        0.126703
LBFGSLineSearch:   22 21:00:22    -1012.918600        0.089731
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 21:00:22    -1010.469030        0.978561
LBFGSLineSearch:    1 21:00:23    -1011.274169        0.420221
LBFGSLineSearch:    2 21:00:24    -1011.427334        0.425931
LBFGSLineSearch:    3 21:00:25    -1011.599050        0.440509
LBFGSLineSearch:    4 21:00:26    -1011.874694        0.277402
LBFGSLineSearch:    5 21:00:27    -1012.072544        0.210181
LBFGSLineSearch:    6 21:00:28    -1012.119783        0.160837
LBFGSLineSearch:    7 21:00:29    -1012.167382        0.225078
LBFGSLineSearch:    8 21:00:30    -1012.192272        0.163162
LBFGSLineSearch:    9 21:00:31    -1012.230250        0.128759
LBFGSLineSearch:   10 21:00:32    -1012.251488        0.128988
LBFGSLineSearch:   11 21:00:33    -1012.271352        0.130170
LBFGSLineSearch:   12 21:00:34    -1012.279874        0.131463
LBFGSLineSearch:   13 21:00:35    -1012.293238        0.132664
LBFGSLineSearch:   14 21:00:36    -1012.324846        0.131025
LBFGSLineSearch:   15 21:00:37    -1012.344221        0.118828
LBFGSLineSearch:   16 21:00:37    -1012.357139        0.114796
LBFGSLineSearch:   17 21:00:38    -1012.366817        0.152700
LBFGSLineSearch:   18 21:00:40    -1012.411986        0.170136
LBFGSLineSearch:   19 21:00:41    -1012.425973        0.097076
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 21:00:41    -1010.814610        0.814491
LBFGSLineSearch:    1 21:00:42    -1011.604679        0.312864
LBFGSLineSearch:    2 21:00:43    -1011.782287        0.356925
LBFGSLineSearch:    3 21:00:44    -1011.926259        0.353883
LBFGSLineSearch:    4 21:00:45    -1012.149927        0.310031
LBFGSLineSearch:    5 21:00:46    -1012.351937        0.213893
LBFGSLineSearch:    6 21:00:47    -1012.378834        0.190655
LBFGSLineSearch:    7 21:00:48    -1012.452832        0.240651
LBFGSLineSearch:    8 21:00:49    -1012.488580        0.130856
LBFGSLineSearch:    9 21:00:50    -1012.505534        0.138294
LBFGSLineSearch:   10 21:00:51    -1012.518963        0.243887
LBFGSLineSearch:   11 21:00:52    -1012.545057        0.184357
LBFGSLineSearch:   12 21:00:53    -1012.580504        0.172806
LBFGSLineSearch:   13 21:00:55    -1012.594834        0.144645
LBFGSLineSearch:   14 21:00:56    -1012.612774        0.122724
LBFGSLineSearch:   15 21:00:57    -1012.642554        0.109473
LBFGSLineSearch:   16 21:00:58    -1012.655784        0.124220
LBFGSLineSearch:   17 21:00:59    -1012.686631        0.101544
LBFGSLineSearch:   18 21:01:00    -1012.698322        0.102659
LBFGSLineSearch:   19 21:01:01    -1012.727566        0.103601
LBFGSLineSearch:   20 21:01:03    -1012.767782        0.177115
LBFGSLineSearch:   21 21:01:03    -1012.781279        0.134535
LBFGSLineSearch:   22 21:01:04    -1012.789369        0.087030
                 Step     Time          Energy          fmax
LBFGSLineSearch:    0 21:01:04    -1011.062025        0.714360
LBFGSLineSearch:    1 21:01:05    -1011.830985        0.356115
LBFGSLineSearch:    2 21:01:06    -1012.018860        0.356379
LBFGSLineSearch:    3 21:01:07    -1012.165383        0.406774
LBFGSLineSearch:    4 21:01:08    -1012.401839        0.276720
LBFGSLineSearch:    5 21:01:10    -1012.603455        0.170658
LBFGSLineSearch:    6 21:01:11    -1012.628406        0.209777
LBFGSLineSearch:    7 21:01:12    -1012.702967        0.129823
LBFGSLineSearch:    8 21:01:12    -1012.718288        0.151132
LBFGSLineSearch:    9 21:01:13    -1012.740631        0.156978
LBFGSLineSearch:   10 21:01:14    -1012.768867        0.118781
LBFGSLineSearch:   11 21:01:16    -1012.801438        0.134220
LBFGSLineSearch:   12 21:01:17    -1012.811379        0.122846
LBFGSLineSearch:   13 21:01:18    -1012.843095        0.116655
